GAME_ID,Team_ID_1,Team_ID_2,GAME_DATE_1,MATCHUP_1,PTS_1,PTS_2,win%_1,efg%_1,fta_rate_1,tov%_1,oreb%_1,offrtg_1,defrtg_1,pace_1,ppg_1,opp_ppg_1,dreb%_1,win%_2,efg%_2,fta_rate_2,tov%_2,oreb%_2,offrtg_2,defrtg_2,pace_2,ppg_2,opp_ppg_2,dreb%_2
0022300667,1610612749,1610612743,2024-01-29,MIL @ DEN,107,113,0.6,0.5731158605174353,0.3194600674915636,0.10503459963282022,0.21330275229357798,1338948.5,133353204.16666667,2.07992,123.6,123.1,0.7904328018223234,0.4,0.5498392282958199,0.2658092175777063,0.0859558642949865,0.20956719817767655,1343995.5416666665,134945449.99999997,2.09624,123.1,123.6,0.786697247706422
0022300683,1610612749,1610612757,2024-01-31,MIL @ POR,116,119,0.5,0.5640589569160998,0.3242630385487528,0.10401479321503501,0.20045558086560364,1310090.5416666667,133169137.5,2.07368,121.3,123.3,0.7902097902097902,0.5,0.5515574650912997,0.2696025778732546,0.08359438245749885,0.2097902097902098,1344021.375,132222054.16666667,2.09288,123.3,121.3,0.7995444191343963
0022300702,1610612749,1610612742,2024-02-03,MIL @ DAL,129,117,0.5,0.5659840728100114,0.3185437997724687,0.10613628255440599,0.18925233644859812,1307834.7916666667,132517145.83333334,2.0804,120.7,122.3,0.7875288683602771,0.5,0.5526315789473685,0.2513426423200859,0.08414824263038548,0.21247113163972287,1321043.8333333335,130376116.66666667,2.0739199999999998,122.3,120.7,0.8107476635514018
0022300711,1610612749,1610612762,2024-02-04,MIL @ UTA,108,123,0.5,0.5580865603644647,0.3211845102505695,0.10694424639954371,0.18181818181818182,1296399.3333333333,132467650.0,2.08816,119.2,121.8,0.8033175355450237,0.5,0.5642151481888035,0.2502744237102086,0.0956792331354174,0.1966824644549763,1313562.25,128552233.33333333,2.0706399999999996,121.8,119.2,0.8181818181818182
0022300725,1610612749,1610612756,2024-02-06,MIL @ PHX,106,114,0.4,0.5549886621315193,0.3163265306122449,0.10189853051592836,0.1776765375854214,1280351.6250000002,133347375.0,2.08152,118.1,123.0,0.7884615384615384,0.6,0.572463768115942,0.2709030100334448,0.10277767847567297,0.21153846153846154,1320866.25,126824637.50000003,2.06184,123.0,118.1,0.8223234624145785
0022300790,1610612749,1610612763,2024-02-15,MIL @ MEM,110,113,0.4,0.5477272727272727,0.3090909090909091,0.10155660207786604,0.17607223476297967,1247004.9583333335,129550558.33333334,2.06936,115.7,120.2,0.7875894988066826,0.6,0.564317673378076,0.2639821029082774,0.10574992830513334,0.21241050119331742,1285689.25,123755612.5,2.0536799999999995,120.2,115.7,0.8239277652370203
0022300808,1610612749,1610612750,2024-02-23,MIL @ MIN,112,107,0.3,0.5404328018223234,0.3109339407744875,0.1008899938745361,0.18120805369127516,1224224.0,127996799.99999997,2.0582399999999996,114.2,119.4,0.7927710843373494,0.7,0.5691609977324263,0.2698412698412698,0.11083877014021555,0.20722891566265061,1273251.75,121780025.00000003,2.04744,119.4,114.2,0.8187919463087249
0022300817,1610612749,1610612755,2024-02-25,MIL @ PHI,119,98,0.4,0.5427446569178853,0.2879640044994376,0.09976272648835204,0.1951219512195122,1223164.0000000002,126905933.33333334,2.04928,114.6,118.9,0.7754137115839244,0.6,0.5674470457079153,0.24414715719063546,0.11256432246998284,0.22458628841607564,1268712.5416666665,122282974.99999997,2.04872,118.9,114.6,0.8048780487804879
0022300849,1610612749,1610612766,2024-02-29,MIL @ CHA,111,99,0.5,0.5618556701030928,0.3024054982817869,0.10738521513138899,0.19861431870669746,1245757.5,122659200.0,2.04432,117.0,115.2,0.7785388127853882,0.5,0.5460599334073252,0.2341842397336293,0.11251607372481781,0.22146118721461186,1227408.0,124658625.0,2.0456799999999995,115.2,117.0,0.8013856812933026
0022300864,1610612749,1610612741,2024-03-01,MIL @ CHI,113,97,0.5,0.5543478260869565,0.26887871853546913,0.10609109200658495,0.19770114942528735,1196287.5,117110250.0,2.0148,114.0,111.6,0.7759815242494227,0.5,0.5393700787401575,0.22384701912260968,0.1182780165408646,0.22401847575057737,1174776.0,120004000.0,2.02112,111.6,114.0,0.8022988505747126
